id,name,vendor,type,segment,condition,warranty_tag,cpu,ram,ssd,gpu,screen,price,compare_at,stock_tracked,qty,url
59652035,[New100%] Laptop Lenovo LOQ 2024  15AHP9  Ryzen 7-8845HS | 16GB | 1TB | RTX 4060 6GB | 15.6 inch FHD 144Hz | Xám,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7-8845HS,16GB DDR4,1TB NVMe PCIe,NVIDIA RTX 4060,15.6 inch 144Hz,29890000,32680000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15ahp9-ryzen-7-8845hs-16gb-1tb-rtx-4060-6gb-15-6-inch-fhd-144hz-xam-new100-laptop-lenovo-loq-2024-15arp9
44712735,[New100%] Laptop Laptop Asus ROG Strix G16 Core i5-13450HX | 16GB | 512GB | RTX 4050 | 16 inch FHD+ 165Hz,Asus,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13450HX,8GB DDR5 4800Mhz,512GB PCIe® 4.0 NVMe™ M.2,NVIDIA® GeForce RTX™ 4050 6GB GDDR6,16-inch FHD+ (WUXGA) (1920 x 1200) 16:10,31490000,31490000,no,0,https://laptoptv.vn/new100-laptop-laptop-asus-rog-strix-g16-core-i5-13450hx-16gb-512gb-rtx-4050-16-inch-fhd-165hz
44712747,[New 100%] Laptop Lenovo Legion Y7000 2024 Core i7-13650HX | 24GB | 512GB | RTX 4060 8GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-13650HX,24GB DDR5,512GB NVMe PCle Gen 4,RTX 4060 8G,15.6 inch 144Hz,32390000,31990000,no,0,https://laptoptv.vn/lenovo-legion-y7000-2024-core-i7-13650hx-24gb-512gb-rtx-4060-8gb-15-6-fhd-144hz
44712685,[New100%] Laptop Lenovo Legion Slim 5 Y7000P Core i7-13620H | 16GB | 1TB | NVIDIA RTX 4050 Mobile | 16 inch 2K 165Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-13620H,16GB 5200MHz DDR5,1TB PCIe NVMe,NVIDIA RTX 4050 Mobile,16 inch 2K 165Hz 100% sRGB,32880000,31890000,no,0,https://laptoptv.vn/lenovo-legion-slim-5-y7000p-core-i7-13620h-16gb-1tb-4050
44712799,Like new Lenovo Legion 5 R7000 APH9 | Ryzen 7-7840H 16GB 512GB RTX 4060 8GB 15.6'' FHD 144Hz,Lenovo,Laptop,Gaming,Likenew,6 Tháng,Ryzen 7-7840H,16GB DDR5,512GB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 144Hz,33490000,35890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-slim-5-gen-8-ryzen-7-7840h-16gb-1tb-4060-man-hinh-16-inch-2k-165hz-100-srgb
60212420,[New100%] Lenovo Gaming Lecoo Fighter 7000 Model 2025 | Core i7-14650HX | 16GB | 1TB | RTX 5060 8GB | 16.0 inch 2.5K 180Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-14650HX,16GB DDR5 5600 MHz,1T PCle,NVIDIA® GeForce RTX 5060,16″ 2.5K 180Hz,34480000,39680000,no,0,https://laptoptv.vn/new100-lenovo-gaming-lecoo-fighter-7000-model-2025-core-i7-14650hx-16gb-1tb-rtx-5060-8gb-16-0-inch-2-5k-180hz
44712764,[New100%] Laptop Gaming Lenovo Legion 5 R7000 Ryzen 7-7735H | 16GB | 512GB | RTX 4060 8GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7,16GB DDR4,512GB NVMe,RTX 4060 8G,15.6 inch 144Hz,34890000,38990000,no,0,https://laptoptv.vn/new100-laptop-gaming-lenovo-legion-5-r7000-ryzen-7-7735h-16gb-512gb-rtx-4060-8gb-15-6-fhd-144hz
56053390,[New 100%] Laptop Lenovo Legion Y7000  2025 Core i7-14650HX | 16GB | 512GB | RTX 5060 8GB | 15.3 inch 2K+ 180Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-14650HX,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,15.3 inch 2K+ 180Hz,35780000,39690000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000-2025-core-i7-14650hx-16gb-512gb-rtx-5060-8gb-15-3-inch-2k-180hz
44712805,[New 100%] Laptop Lenovo Legion Slim 5 Core i7-13700H | 16GB | 1TB | RTX 4060 | 16 inch 2K 165Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-13700H,16GB DDR5,1TB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 165Hz,36890000,38890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-slim-5-core-i7-13700h-16gb-1tb-4060-man-hinh-16-inch-2k-165hz-100-srgb
59464728,[New100%] Lenovo Gaming Lecoo Fighter 7000 Model 2025 | Ryzen 9-8940HX | 16GB | 1T | RTX 5060 8GB | 16.0 inch 2.5K 180Hz,,,Gaming,Mới,12 Tháng,AMD Ryzen 9-8940HX,16GB DDR5 5600 MHz,1T PCle,NVIDIA® GeForce RTX 5060,16″ 2.5K 180Hz,36980000,40890000,no,0,https://laptoptv.vn/new100-lenovo-gaming-lecoo-fighter-7000-model-2025-ryzen-9-8940hx-16gb-1t-rtx-5060-8gb-16-0-inch-2-5k-180hz
44712793,[New 100%] Laptop Lenovo Legion Pro 5 Y9000P Core i7-13700HX | 16GB | 1TB | RTX 4060 | 16 inch 2K 240Hz 100% sRGB,Lenovo,Laptop,Gaming,Mới,12 Tháng,intel Core i7-13700HX,16 GB DDR5,1TB PCIe NVMe,NVIDIA RTX 4060,16 inch 2K 240Hz,37890000,39890000,no,0,https://laptoptv.vn/new100-laptop-lenovo-legion-pro-5-y9000p-core-i7-13700hx-16gb-1tb-4060-man-hinh-16-inch-2k-240hz-100-srgb
44712888,[Like new] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4060 8gb | 16 inch  2K+ 180Hz),Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i9-14900HX,16GB DDR4,1TB NVMe,RTX 4060 8G,16 inch 2K 180Hz,38690000,43123700,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4060-8-2k-180hz
44712797,[Like New]  Lenovo Legion Pro 5 R9000P 2024 Ryzen 9-7945HX | 16GB | 1TB | RTX 4060 8GB | 16 WQXGA 240Hz Glacier White,Lenovo,Laptop,Gaming,Likenew,6 Tháng,AMD Ryzen 9-7945HX,16GB DDR5,1TB PCIe NVMe,RTX 4060,16 inch 2K 240Hz,38690000,41590000,no,0,https://laptoptv.vn/like-new-laptop-lenovo-legion-pro-5-r9000p-ryzen-9-7945hx-16gb-1tb-rtx-4060-16-inch-2k-240hz-100-srgb
44712884,[New 100%] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4060 8GB | 16 inch 2K 240Hz),Acer,Laptop,Gaming,Mới,12 Tháng,Intel Core i9-14900HX,16GB DDR5,1TB NVMe,RTX 4060 8GB,16 inch 2K 240Hz,38990000,43678540,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4060-8gb-240hz
57702579,[New 100%] Laptop Lenovo Legion Y7000 IRX10  Core i7-13650HX | 24GB | 512GB | RTX 5060 | 15.3 inch FHD 165Hz  Black,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel® Core i7-13650HX,24GB DDR5,512GB NVMe PCle Gen 4,RTX 4060 8G,15.3 inch FHD 165Hz,39880000,42890000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000-irx10-core-i7-13650hx-24gb-512gb-rtx-5060-15-3-inch-fhd-180hz-black
44712880,[New 100%] Laptop Acer Predator Helios Ne HN16-72-7148 Core i9-14900HX | 16GB | 1TB | RTX 4070 8GB | 16 inch 2K 240Hz,Acer,Laptop,Gaming,Mới,12 Tháng,intel Core i9-14900HX,16 GB DDR5,1 TB Nvme,NVIDIA GeForce RTX 4060 8GB,16 inch 2k+,42890000,45569000,no,0,https://laptoptv.vn/new-100-laptop-acer-predator-helios-ne-hn16-72-7148-core-i9-14900hx-16gb-1tb-rtx-4070-8gb-240hz
60216396,[New 100%] Lenovo Legion R7000P 2025_16ADR10 Ryzen 9-8940HX | 16G |  1TB | RTX 5060 8G | 16inch  2.5K 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 9-8940HX,16GB DDR4,512GB NVMe PCle Gen 4,RTX 5060 8GB,16inch 2K+ 240Hz,52980000,56880000,no,0,https://laptoptv.vn/new-100-legion-r7000p-2025-16adr10-ryzen-9-8940hx-16g-1tb-rtx-5060-8g-16inch-2-5k-240hz
78204962,[New 100%] Laptop Lenovo Legion Y7000P 2025 Core i9-14900HX | 16GB | 1TB | RTX 5060 8GB | 16 2K+ 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,16inch 2K+ 240Hz,53990000,48880000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000p-2025-core-i9-14900hx-16gb-1tb-rtx-5060-8gb-16-2k-240hz
56994066,[New 100%] Laptop Lenovo Legion Y7000P 2025 Core i9-14900HX | 16GB | 1TB | RTX 5070 8GB | 16 2K+ 240Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,,16GB DDR4,512GB NVMe PCle Gen 4,RTX 4060 8G,16inch 2K+ 240Hz,54390000,58880000,no,0,https://laptoptv.vn/new-100-laptop-lenovo-legion-y7000p-2025-core-i9-14900hx-16gb-1tb-rtx-5070-8gb-16-2k-240hz
